;Unnamed: 0;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million;total_cases_norm;people_vaccinated_norm
87931;87931;ISR;Asia;Israel;2022-05-01;4077856.0;1752.0;2870.143;10698.0;3.0;4.0;438903.885;188.57;308.916;1151.437;0.323;0.431;0.72;74.0;7.965;630.0;67.808;19.0;2.045;338.0;36.379;50164580.0;49742.0;5399.266;5.354;53400.0;5.747;0.052;19.2;people tested;18140483.0;6708710.0;6138319.0;5293454.0;1258.0;1032.0;195.25;72.21;66.07;56.97;111.0;81.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;10060.2;9.16;1.04;1082.789797;0.4389038854805726;0.7220654396728017
87932;87932;ISR;Asia;Israel;2022-05-02;4080480.0;2624.0;2601.286;10697.0;;;439186.309;282.424;279.979;1151.329;;;0.72;67.0;7.211;607.0;65.332;18.0;1.937;317.0;34.119;50224181.0;59601.0;5405.681;6.415;50824.0;5.47;0.049;20.4;people tested;18141419.0;6708772.0;6138470.0;5294177.0;936.0;973.0;195.26;72.21;66.07;56.98;105.0;75.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.43918630933161124;0.7220721127973307
87933;87933;ISR;Asia;Israel;2022-05-03;4082954.0;2474.0;2420.0;10699.0;2.0;0.857;439452.589;266.279;260.467;1151.545;0.215;0.092;0.73;64.0;6.888;600.0;64.579;19.0;2.045;323.0;34.765;50273225.0;49044.0;5410.96;5.279;49215.0;5.297;0.048;20.8;people tested;18142428.0;6708844.0;6138620.0;5294964.0;1009.0;927.0;195.27;72.21;66.07;56.99;100.0;74.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4394525885265311;0.7220798622322678
87934;87934;ISR;Asia;Israel;2022-05-04;4085411.0;2457.0;2533.0;10699.0;0.0;0.714;439717.038;264.449;272.629;1151.545;0.0;0.077;0.75;65.0;6.996;534.0;57.475;20.0;2.153;292.0;31.428;50315569.0;42344.0;5415.517;4.558;46966.0;5.055;0.049;20.4;people tested;18142690.0;6708867.0;6138675.0;5295148.0;262.0;810.0;195.27;72.21;66.07;56.99;87.0;70.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4397170379937574;0.722082337746206
87935;87935;ISR;Asia;Israel;2022-05-05;4086659.0;1248.0;2167.857;10741.0;42.0;6.714;439851.362;134.324;233.329;1156.065;4.521;0.723;0.76;59.0;6.35;505.0;54.354;18.0;1.937;272.0;29.276;50349791.0;34222.0;5419.2;3.683;44404.0;4.779;0.046;21.7;people tested;18142698.0;6708868.0;6138675.0;5295155.0;8.0;595.0;195.27;72.21;66.07;56.99;64.0;56.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.439851361532666;0.7220824453772468
87936;87936;ISR;Asia;Israel;2022-05-06;4087878.0;1219.0;1966.571;10741.0;0.0;6.714;439982.564;131.202;211.664;1156.065;0.0;0.723;0.79;62.0;6.673;509.0;54.784;18.0;1.937;280.0;30.137;50398526.0;48735.0;5424.446;5.245;44345.0;4.773;0.046;21.7;people tested;18142987.0;6708886.0;6138734.0;5295367.0;289.0;544.0;195.27;72.21;66.07;56.99;59.0;44.0;0.0;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.43998256377139167;0.7220843827359811
87937;87937;ISR;Asia;Israel;2022-05-07;4090373.0;2495.0;2038.429;10741.0;0.0;6.714;440251.103;268.539;219.398;1156.065;0.0;0.723;0.82;63.0;6.781;496.0;53.385;17.0;1.83;257.0;27.661;50434173.0;35647.0;5428.283;3.837;45619.0;4.91;0.045;22.2;people tested;18143042.0;6708886.0;6138740.0;5295416.0;55.0;545.0;195.28;72.21;66.07;57.0;59.0;43.0;0.0;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4402511032181681;0.7220843827359811
87938;87938;ISR;Asia;Israel;2022-05-08;4092047.0;1674.0;2027.286;10741.0;0.0;6.286;440431.278;180.174;218.199;1156.065;0.0;0.677;0.83;63.0;6.781;523.0;56.291;16.0;1.722;261.0;28.092;50499319.0;65146.0;5435.294;7.012;47820.0;5.147;0.044;22.7;people tested;18144074.0;6708987.0;6138945.0;5296142.0;1032.0;513.0;195.29;72.21;66.07;57.0;55.0;40.0;0.0;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;10123.9;9.15;7.44;1089.645894;0.4404312775804542;0.722095253471101
87939;87939;ISR;Asia;Israel;2022-05-09;4095425.0;3378.0;2135.0;10741.0;0.0;6.286;440794.855;363.578;229.792;1156.065;0.0;0.677;0.86;63.0;6.781;515.0;55.43;16.0;1.722;259.0;27.876;50570556.0;71237.0;5442.962;7.667;49482.0;5.326;0.043;23.3;people tested;18145046.0;6709046.0;6139107.0;5296893.0;972.0;518.0;195.3;72.21;66.08;57.01;56.0;39.0;0.0;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4407948552362501;0.7221016037025078
87940;87940;ISR;Asia;Israel;2022-05-10;4097837.0;2412.0;2126.143;10749.0;8.0;7.143;441054.461;259.606;228.839;1156.926;0.861;0.769;0.87;57.0;6.135;502.0;54.031;14.0;1.507;244.0;26.262;50631524.0;60968.0;5449.524;6.562;51186.0;5.509;0.041;24.4;people tested;18146109.0;6709175.0;6139275.0;5297659.0;1063.0;526.0;195.31;72.21;66.08;57.02;57.0;47.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44105446130664083;0.72211548810677
87941;87941;ISR;Asia;Israel;2022-05-11;4100092.0;2255.0;2097.286;10749.0;0.0;7.143;441297.169;242.708;225.733;1156.926;0.0;0.769;0.88;57.0;6.135;477.0;51.34;12.0;1.292;252.0;27.123;50684818.0;53294.0;5455.26;5.736;52750.0;5.678;0.04;25.0;people tested;18146925.0;6709233.0;6139391.0;5298301.0;816.0;605.0;195.32;72.21;66.08;57.03;65.0;52.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44129716930362717;0.7221217307071359
87942;87942;ISR;Asia;Israel;2022-05-12;4102024.0;1932.0;2195.0;10749.0;0.0;1.143;441505.112;207.943;236.25;1156.926;0.0;0.123;0.89;50.0;5.382;455.0;48.972;11.0;1.184;249.0;26.8;50720956.0;36138.0;5459.149;3.89;53024.0;5.707;0.043;23.3;people tested;18148180.0;6709351.0;6139592.0;5299237.0;1255.0;783.0;195.33;72.21;66.08;57.04;84.0;69.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44150511247443763;0.7221344311699495
87943;87943;ISR;Asia;Israel;2022-05-13;4104278.0;2254.0;2342.857;10749.0;0.0;1.143;441747.713;242.6;252.164;1156.926;0.0;0.123;0.9;56.0;6.027;415.0;44.667;11.0;1.184;235.0;25.293;50776707.0;55751.0;5465.15;6.001;54026.0;5.815;0.041;24.4;people tested;18148407.0;6709362.0;6139632.0;5299413.0;227.0;774.0;195.33;72.21;66.08;57.04;83.0;68.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44174771284038317;0.7221356151113981
87944;87944;ISR;Asia;Israel;2022-05-14;4105361.0;1083.0;2141.143;10748.0;;;441864.277;116.564;230.453;1156.818;;;0.9;56.0;6.027;423.0;45.528;11.0;1.184;244.0;26.262;50801189.0;24482.0;5467.785;2.635;52431.0;5.643;0.042;23.8;people tested;18148455.0;6709368.0;6139642.0;5299445.0;48.0;773.0;195.33;72.21;66.08;57.04;83.0;69.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44186427725756106;0.7221362608976429
87945;87945;ISR;Asia;Israel;2022-05-15;4108393.0;3032.0;2335.143;10800.0;52.0;8.571;442190.615;326.337;251.334;1162.415;5.597;0.923;0.92;51.0;5.489;435.0;46.82;11.0;1.184;225.0;24.217;50852223.0;51034.0;5473.278;5.493;50415.0;5.426;0.043;23.3;people tested;18149618.0;6709456.0;6139816.0;5300346.0;1163.0;792.0;195.35;72.21;66.08;57.05;85.0;67.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;10102.2;9.06;-2.53;1087.3103;0.44219061457324293;0.7221457324292326
87946;87946;ISR;Asia;Israel;2022-05-16;4110592.0;2199.0;2166.714;10805.0;5.0;9.286;442427.295;236.681;233.206;1162.953;0.538;0.999;0.91;52.0;5.597;425.0;45.743;12.0;1.292;220.0;23.679;50913257.0;61034.0;5479.847;6.569;48957.0;5.269;0.043;23.3;people tested;18150561.0;6709524.0;6139958.0;5301079.0;943.0;788.0;195.36;72.22;66.09;57.06;85.0;68.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4424272952319449;0.7221530513400065
87947;87947;ISR;Asia;Israel;2022-05-17;4112831.0;2239.0;2142.0;10812.0;7.0;9.143;442668.281;240.986;230.546;1163.707;0.753;0.984;0.92;54.0;5.812;419.0;45.097;12.0;1.292;213.0;22.925;50968189.0;54932.0;5485.759;5.912;48095.0;5.177;0.044;22.7;people tested;18151665.0;6709597.0;6140112.0;5301956.0;1104.0;794.0;195.37;72.22;66.09;57.07;85.0;60.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4426682811322786;0.7221609084059842
87948;87948;ISR;Asia;Israel;2022-05-18;4114959.0;2128.0;2123.857;10812.0;0.0;9.143;442897.32;229.039;228.593;1163.707;0.0;0.984;0.92;57.0;6.135;409.0;44.021;12.0;1.292;208.0;22.387;51018679.0;50490.0;5491.194;5.434;47694.0;5.133;0.045;22.2;people tested;18152416.0;6709641.0;6140208.0;5302567.0;751.0;784.0;195.38;72.22;66.09;57.07;84.0;58.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44289731998708426;0.7221656441717791
87949;87949;ISR;Asia;Israel;2022-05-19;4117071.0;2112.0;2149.571;10826.0;14.0;11.143;443124.637;227.317;231.361;1165.214;1.507;1.199;0.93;54.0;5.812;389.0;41.868;10.0;1.076;210.0;22.603;51067059.0;48380.0;5496.401;5.207;49443.0;5.322;0.043;23.3;people tested;18153353.0;6709701.0;6140377.0;5303275.0;937.0;739.0;195.39;72.22;66.09;57.08;80.0;50.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44312463674523733;0.7221721020342267
87950;87950;ISR;Asia;Israel;2022-05-20;4118975.0;1904.0;2099.571;10827.0;1.0;11.286;443329.566;204.93;225.979;1165.321;0.108;1.215;0.94;51.0;5.489;380.0;40.9;10.0;1.076;214.0;23.033;51108169.0;41110.0;5500.825;4.425;47352.0;5.097;0.045;22.2;people tested;18153785.0;6709764.0;6140482.0;5303539.0;432.0;768.0;195.39;72.22;66.09;57.08;83.0;57.0;0.001;17.59;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4433295662469056;0.7221788827897966
87951;87951;ISR;Asia;Israel;2022-05-21;4120614.0;1639.0;2179.0;10827.0;0.0;11.286;443505.974;176.407;234.528;1165.321;0.0;1.215;0.94;50.0;5.382;390.0;41.976;10.0;1.076;215.0;23.141;51120839.0;12670.0;5502.189;1.364;45664.0;4.915;0.046;21.7;people tested;18153824.0;6709768.0;6140488.0;5303568.0;39.0;767.0;195.39;72.22;66.09;57.08;83.0;57.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44350597352276394;0.7221793133139598
87952;87952;ISR;Asia;Israel;2022-05-22;4122312.0;1698.0;1988.429;10832.0;5.0;4.571;443688.731;182.758;214.017;1165.859;0.538;0.492;0.94;52.0;5.597;405.0;43.591;10.0;1.076;226.0;24.325;51144709.0;23870.0;5504.758;2.569;41784.0;4.497;0.049;20.4;people tested;18154732.0;6709850.0;6140676.0;5304206.0;908.0;731.0;195.4;72.22;66.09;57.09;79.0;56.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;10022.5;8.92;-9.47;1078.732106;0.44368873103002904;0.7221881390593047
87953;87953;ISR;Asia;Israel;2022-05-23;4125039.0;2727.0;2063.857;10833.0;1.0;4.0;443982.241;293.51;222.135;1165.967;0.108;0.431;0.95;48.0;5.166;405.0;43.591;8.0;0.861;235.0;25.293;51173821.0;29112.0;5507.892;3.133;37223.0;4.006;0.054;18.5;people tested;18155406.0;6709914.0;6140796.0;5304696.0;674.0;692.0;195.41;72.22;66.09;57.09;74.0;56.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4439822408782693;0.7221950274459153
87954;87954;ISR;Asia;Israel;2022-05-24;4127018.0;1979.0;2026.714;10833.0;0.0;3.0;444195.243;213.002;218.137;1165.967;0.0;0.323;0.95;45.0;4.843;417.0;44.882;9.0;0.969;236.0;25.401;51199058.0;25237.0;5510.608;2.716;32981.0;3.55;0.059;16.9;people tested;18156111.0;6709957.0;6140915.0;5305239.0;705.0;635.0;195.42;72.22;66.1;57.1;68.0;51.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.444195242707997;0.7221996555806695
87955;87955;ISR;Asia;Israel;2022-05-25;4127993.0;975.0;1862.0;10833.0;0.0;3.0;444300.183;104.94;200.409;1165.967;0.0;0.323;0.96;45.0;4.843;433.0;46.604;10.0;1.076;256.0;27.554;51223660.0;24602.0;5513.256;2.648;29283.0;3.152;0.067;14.9;people tested;18156771.0;6710018.0;6141018.0;5305735.0;660.0;622.0;195.42;72.22;66.1;57.11;67.0;54.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44430018297276935;0.7222062210741578
87956;87956;ISR;Asia;Israel;2022-05-26;4130871.0;2878.0;1971.429;10839.0;6.0;1.857;444609.945;309.762;212.187;1166.613;0.646;0.2;1.0;43.0;4.628;428.0;46.066;11.0;1.184;264.0;28.415;51244011.0;20351.0;5515.446;2.19;25279.0;2.721;0.076;13.2;people tested;18157504.0;6710090.0;6141152.0;5306262.0;733.0;593.0;195.43;72.22;66.1;57.11;64.0;56.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4446099451081692;0.7222139705090949
87957;87957;ISR;Asia;Israel;2022-05-27;4130871.0;0.0;1699.429;10839.0;0.0;1.714;444609.945;0.0;182.911;1166.613;0.0;0.185;1.01;44.0;4.736;402.0;43.268;11.0;1.184;259.0;27.876;51254604.0;10593.0;5516.586;1.14;20919.0;2.252;0.09;11.1;people tested;18157643.0;6710100.0;6141180.0;5306363.0;139.0;551.0;195.43;72.22;66.1;57.11;59.0;48.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4446099451081692;0.7222150468195028
87958;87958;ISR;Asia;Israel;2022-05-28;4133701.0;2830.0;1869.571;10839.0;0.0;1.714;444914.541;304.596;201.224;1166.613;0.0;0.185;1.06;40.0;4.305;410.0;44.129;10.0;1.076;260.0;27.984;51262816.0;8212.0;5517.47;0.884;20282.0;2.183;0.093;10.8;people tested;18157662.0;6710101.0;6141183.0;5306378.0;19.0;548.0;195.43;72.22;66.1;57.11;59.0;48.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44491454095361105;0.7222151544505435
87959;87959;ISR;Asia;Israel;2022-05-29;4134914.0;1213.0;1800.286;10839.0;0.0;1.0;445045.097;130.556;193.767;1166.613;0.0;0.108;1.08;39.0;4.198;441.0;47.465;11.0;1.184;278.0;29.921;51284162.0;21346.0;5519.768;2.297;19922.0;2.144;0.098;10.2;people tested;18158372.0;6710188.0;6141335.0;5306849.0;710.0;520.0;195.44;72.22;66.1;57.12;56.0;48.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44504509740609194;0.7222245183510925
87960;87960;ISR;Asia;Israel;2022-05-30;4137293.0;2379.0;1750.571;10852.0;13.0;2.714;445301.152;256.054;188.416;1168.012;1.399;0.292;1.12;35.0;3.767;444.0;47.788;10.0;1.076;272.0;29.276;51310399.0;26237.0;5522.592;2.824;19511.0;2.1;0.105;9.5;people tested;18158970.0;6710244.0;6141465.0;5307261.0;598.0;509.0;195.45;72.22;66.1;57.12;55.0;47.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44530115165213646;0.7222305456893768
87961;87961;ISR;Asia;Israel;2022-05-31;4138515.0;1222.0;1642.429;10852.0;0.0;2.714;445432.677;131.525;176.776;1168.012;0.0;0.292;1.17;34.0;3.659;451.0;48.542;8.0;0.861;282.0;30.352;51326715.0;16316.0;5524.348;1.756;18237.0;1.963;0.117;8.5;people tested;18159618.0;6710289.0;6141568.0;5307761.0;648.0;501.0;195.45;72.22;66.1;57.13;54.0;47.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4454326767839845;0.7222353890862124
87962;87962;ISR;Asia;Israel;2022-06-01;4143714.0;5199.0;2245.857;10852.0;0.0;2.714;445992.251;559.574;241.724;1168.012;0.0;0.292;1.24;35.0;3.767;446.0;48.003;6.0;0.646;281.0;30.244;51345464.0;18749.0;5526.366;2.018;17401.0;1.873;0.125;8.0;people tested;18160158.0;6710350.0;6141657.0;5308151.0;540.0;484.0;195.46;72.22;66.1;57.13;52.0;47.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.445992250565063;0.7222419545797008
87963;87963;ISR;Asia;Israel;2022-06-02;4146176.0;2462.0;2186.429;10860.0;8.0;3.0;446257.238;264.988;235.328;1168.873;0.861;0.323;1.25;32.0;3.444;439.0;47.25;6.0;0.646;287.0;30.89;51359011.0;13547.0;5527.824;1.458;16429.0;1.768;0.136;7.4;people tested;18160810.0;6710422.0;6141810.0;5308578.0;652.0;472.0;195.47;72.22;66.1;57.14;51.0;47.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4462572381874933;0.7222497040146378
87964;87964;ISR;Asia;Israel;2022-06-03;4146176.0;0.0;2186.429;10860.0;0.0;3.0;446257.238;0.0;235.328;1168.873;0.0;0.323;1.26;30.0;3.229;408.0;43.913;5.0;0.538;298.0;32.074;51369842.0;10831.0;5528.99;1.166;16463.0;1.772;0.141;7.1;people tested;18160892.0;6710431.0;6141831.0;5308630.0;82.0;464.0;195.47;72.23;66.11;57.14;50.0;47.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4462572381874933;0.722250672694005
87965;87965;ISR;Asia;Israel;2022-06-04;4146176.0;0.0;1782.143;10860.0;0.0;3.0;446257.238;0.0;191.814;1168.873;0.0;0.323;1.32;30.0;3.229;417.0;44.882;5.0;0.538;301.0;32.397;51376032.0;6190.0;5529.656;0.666;16174.0;1.741;0.146;6.8;people tested;18160909.0;6710431.0;6141838.0;5308640.0;17.0;464.0;195.47;72.23;66.11;57.14;50.0;47.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4462572381874933;0.722250672694005
87966;87966;ISR;Asia;Israel;2022-06-05;4151978.0;5802.0;2437.714;10864.0;4.0;3.571;446881.713;624.475;262.374;1169.304;0.431;0.384;1.43;31.0;3.337;455.0;48.972;3.0;0.323;298.0;32.074;51384435.0;8403.0;5530.56;0.904;14325.0;1.542;0.161;6.2;people tested;18160930.0;6710433.0;6141850.0;5308647.0;21.0;365.0;195.47;72.23;66.11;57.14;39.0;35.0;0.0;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4468817134861694;0.7222508879560865
87967;87967;ISR;Asia;Israel;2022-06-06;4154558.0;2580.0;2466.429;10864.0;0.0;1.714;447159.402;277.688;265.464;1169.304;0.0;0.185;1.45;30.0;3.229;497.0;53.493;3.0;0.323;327.0;35.195;51404704.0;20269.0;5532.742;2.182;13472.0;1.45;0.18;5.6;people tested;18161549.0;6710491.0;6141993.0;5309065.0;619.0;368.0;195.47;72.23;66.11;57.14;40.0;35.0;0.0;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4471594015714132;0.7222571305564525
87968;87968;ISR;Asia;Israel;2022-06-07;4159589.0;5031.0;3010.571;10867.0;3.0;2.143;447700.893;541.492;324.031;1169.627;0.323;0.231;1.5;24.0;2.583;505.0;54.354;3.0;0.323;335.0;36.056;51427767.0;23063.0;5535.224;2.482;14436.0;1.554;0.19;5.3;people tested;18162245.0;6710549.0;6142124.0;5309572.0;696.0;375.0;195.48;72.23;66.11;57.15;40.0;37.0;0.0;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4477008933376386;0.7222633731568184
87969;87969;ISR;Asia;Israel;2022-06-08;4164474.0;4885.0;2965.714;10867.0;0.0;2.143;448226.671;525.778;319.203;1169.627;0.0;0.231;1.51;27.0;2.906;518.0;55.753;4.0;0.431;360.0;38.747;51449742.0;21975.0;5537.589;2.365;14897.0;1.603;0.209;4.8;people tested;18163028.0;6710605.0;6142229.0;5310194.0;783.0;410.0;195.49;72.23;66.11;57.15;44.0;36.0;0.0;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4482266709719083;0.7222694004951028
87970;87970;ISR;Asia;Israel;2022-06-09;4169330.0;4856.0;3307.714;10867.0;0.0;1.0;448749.327;522.656;356.013;1169.627;0.0;0.108;1.53;24.0;2.583;534.0;57.475;4.0;0.431;398.0;42.837;51470732.0;20990.0;5539.848;2.259;15960.0;1.718;0.228;4.4;people tested;18164178.0;6710684.0;6142429.0;5311065.0;1150.0;481.0;195.5;72.23;66.11;57.16;52.0;37.0;0.0;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44874932730599504;0.7222779033473253
87971;87971;ISR;Asia;Israel;2022-06-10;4175644.0;6314.0;4209.714;10867.0;0.0;1.0;449428.91;679.582;453.096;1169.627;0.0;0.108;1.53;22.0;2.368;542.0;58.336;4.0;0.431;437.0;47.035;51484979.0;14247.0;5541.382;1.533;16448.0;1.77;0.24;4.2;people tested;18164435.0;6710697.0;6142479.0;5311259.0;257.0;506.0;195.51;72.23;66.11;57.17;54.0;38.0;0.0;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4494289096975568;0.7222793025508557
87972;87972;ISR;Asia;Israel;2022-06-11;4179780.0;4136.0;4800.571;10871.0;4.0;1.571;449874.072;445.162;516.69;1170.057;0.431;0.169;1.5;22.0;2.368;565.0;60.812;6.0;0.646;465.0;50.048;51496241.0;11262.0;5542.594;1.212;17173.0;1.848;0.245;4.1;people tested;18164462.0;6710697.0;6142482.0;5311283.0;27.0;508.0;195.51;72.23;66.11;57.17;55.0;38.0;0.0;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.44987407168227317;0.7222793025508557
87973;87973;ISR;Asia;Israel;2022-06-12;4183477.0;3697.0;4499.857;10882.0;11.0;2.571;450271.984;397.912;484.324;1171.241;1.184;0.277;1.48;22.0;2.368;632.0;68.023;6.0;0.646;506.0;54.461;51518500.0;22259.0;5544.99;2.396;19152.0;2.061;0.248;4.0;people tested;18165697.0;6710791.0;6142668.0;5312238.0;1235.0;681.0;195.52;72.23;66.11;57.18;73.0;51.0;0.001;14.81;9291000.0;402.606;30.6;11.733;7.359;33132.32;0.5;93.32;6.74;15.4;35.4;;2.99;82.97;0.919;;;;;0.4502719836400818;0.7222894198686901
